DEPTH,WELL,CALI,CGR,DT,DTC,DTS,GR,NPHI,PE,POTA,RHOB,RT,RXO,SGR,THOR,URAN,LITHOLOGY
3896.5634,C,8.4155,17.938,71.7192,-999.25,139.2926,18.7693,0.159669,7.1449,0.8142,2.3368,0.6615,0.5717,18.7693,1.8578,0.0926,-999.25
3896.7158,C,8.3938,18.7067,70.8257,-999.25,136.738,19.5185,0.155902,7.1388,0.8843,2.3621,0.6868,0.6318,19.5185,1.7973,0.0904,-999.25
3896.8682,C,8.3884,18.2708,70.0629,-999.25,134.6718,19.0513,0.147452,7.1499,0.929,2.375,0.6589,0.6282,19.0513,1.4963,0.0869,-999.25
3897.0206,C,8.3896,17.5403,69.8131,-999.25,134.0077,18.9807,0.146926,7.1881,0.9674,2.377,0.6094,0.588,18.9807,1.1365,0.1604,-999.25
3897.173,C,8.3928,15.2385,70.1811,-999.25,135.5405,19.3326,0.150015,7.1684,0.919,2.3701,0.5437,0.5553,19.3326,0.6755,0.4558,-999.25
3897.3254,C,8.4015,12.6879,70.8581,-999.25,137.6569,19.241,0.1603,7.0542,0.8362,2.3534,0.4926,0.5246,19.241,0.2804,0.7296,-999.25
3897.4778,C,8.4096,10.9468,71.4939,-999.25,139.4533,18.9621,0.165564,6.9918,0.7594,2.3418,0.4499,0.491,18.9621,0.0913,0.8924,-999.25
3897.6302,C,8.4199,10.8978,71.7699,-999.25,140.2006,18.9049,0.167748,6.9027,0.7569,2.331,0.431,0.4697,18.9049,0.0875,0.8915,-999.25
3897.7826,C,8.4254,11.9157,71.8007,-999.25,140.2947,19.2392,0.168085,6.7571,0.826,2.3257,0.4325,0.4686,19.2392,0.1021,0.8154,-999.25
3897.935,C,8.4244,14.2206,71.6805,-999.25,140.1835,19.9571,0.165357,6.6824,0.9833,2.3252,0.4491,0.4605,19.9571,0.1315,0.6387,-999.25
3898.0874,C,8.4162,17.3459,71.4797,-999.25,140.1079,20.3091,0.158312,6.6933,1.115,2.329,0.4876,0.4843,20.3091,0.4955,0.3299,-999.25
3898.2398,C,8.4085,21.9803,71.2842,-999.25,140.0663,22.9047,0.158323,6.8005,1.1969,2.3398,0.5107,0.518,22.9047,1.4853,0.1029,-999.25
3898.3922,C,8.4079,25.1683,71.1394,-999.25,140.0341,25.9078,0.15797,6.9322,1.2562,2.3509,0.5082,0.5489,25.9078,2.1545,0.0823,-999.25
3898.5446,C,8.403,25.4115,71.1214,-999.25,140.0085,26.1636,0.159724,7.0217,1.2744,2.3606,0.4829,0.5439,26.1636,2.1515,0.0837,-999.25
3898.697,C,8.399,23.4734,71.2102,-999.25,140.004,24.2153,0.161101,7.0746,1.2473,2.3664,0.4468,0.5142,24.2153,1.7088,0.0826,-999.25
3898.8494,C,8.396,19.5628,71.4491,-999.25,140.0324,21.8967,0.162265,7.0817,1.1539,2.3645,0.4278,0.4648,21.8967,0.9702,0.2598,-999.25
3899.0018,C,8.3938,15.0389,71.729,-999.25,140.111,21.4547,0.161395,7.129,1.0382,2.3638,0.4258,0.4605,21.4547,0.1457,0.7143,-999.25
3899.1542,C,8.3951,14.3557,71.9666,-999.25,140.3019,21.5147,0.16564,7.197,1.0092,2.3639,0.4441,0.4878,21.5147,0.067,0.797,-999.25
3899.3066,C,8.4032,14.146,72.1185,-999.25,140.5156,21.2031,0.167265,7.2601,0.9942,2.3551,0.4817,0.5048,21.2031,0.0669,0.7857,-999.25
3899.459,C,8.4033,14.5241,72.0836,-999.25,140.5936,21.127,0.170579,7.1907,0.9849,2.3472,0.5388,0.5254,21.127,0.2112,0.7351,-999.25
3899.6114,C,8.4002,15.7456,71.9238,-999.25,140.4451,20.9767,0.170441,7.0156,0.9523,2.3334,0.6147,0.5822,20.9767,0.6874,0.5824,-999.25
3899.7638,C,8.398,16.6205,71.6284,-999.25,139.977,21.4674,0.16619,6.981,1.001,2.3275,0.674,0.6417,21.4674,0.742,0.5396,-999.25
3899.9162,C,8.3911,17.0953,71.1957,-999.25,139.3581,21.7477,0.153956,7.0135,1.0999,2.3326,0.6827,0.6455,21.7477,0.4842,0.518,-999.25
3900.0686,C,8.3819,19.5929,70.7056,-999.25,138.7666,22.2515,0.152994,7.0592,1.1774,2.342,0.6306,0.6023,22.2515,0.8851,0.296,-999.25
3900.221,C,8.3757,23.1171,70.3084,-999.25,138.4541,23.9065,0.152419,7.2609,1.1928,2.3585,0.5398,0.5305,23.9065,1.8241,0.0879,-999.25
3900.3734,C,8.375,23.6735,70.2201,-999.25,138.6927,24.4941,0.154938,7.4339,1.116,2.3649,0.4562,0.4683,24.4941,2.287,0.0914,-999.25
3900.5258,C,8.3848,22.3149,70.4511,-999.25,139.2417,23.3907,0.159463,7.5577,0.9429,2.3584,0.3924,0.4579,23.3907,2.5889,0.1198,-999.25
3900.6782,C,8.3927,19.3371,70.8549,-999.25,139.8953,22.3657,0.160525,7.5834,0.7867,2.3377,0.3464,0.442,22.3657,2.3638,0.3372,-999.25
3900.8306,C,8.4172,17.5183,71.3026,-999.25,140.3013,22.4962,0.163311,7.513,0.7527,2.327,0.3247,0.4143,22.4962,1.9826,0.5542,-999.25
3900.983,C,8.4366,16.5195,71.7186,-999.25,140.549,22.5915,0.165148,7.3963,0.7733,2.3227,0.3192,0.3844,22.5915,1.6176,0.676,-999.25
3901.1354,C,8.4392,17.6453,72.1267,-999.25,140.7707,22.9142,0.163277,7.3463,0.8615,2.3264,0.3335,0.385,22.9142,1.587,0.5866,-999.25
3901.2878,C,8.4346,20.1737,72.4971,-999.25,141.0791,23.0233,0.164245,7.3565,0.9275,2.3357,0.3544,0.4213,23.0233,2.0422,0.3173,-999.25
3901.4402,C,8.4224,19.5616,72.6829,-999.25,141.536,22.6686,0.16891,7.3305,0.9666,2.3412,0.3755,0.4335,22.6686,1.7134,0.3459,-999.25
3901.5926,C,8.413,16.9672,72.6791,-999.25,142.1639,22.1265,0.1655,7.2017,0.961,2.3424,0.3907,0.4166,22.1265,0.9994,0.5744,-999.25
3901.745,C,8.3978,14.2365,72.5199,-999.25,142.6408,22.1966,0.164869,7.0866,0.9332,2.3409,0.3993,0.4226,22.1966,0.3351,0.8862,-999.25
3901.8974,C,8.4223,14.5862,72.3666,-999.25,142.7144,22.9512,0.16837,7.0789,1.0245,2.3367,0.4097,0.4283,22.9512,0.0716,0.9313,-999.25
3902.0498,C,8.4139,15.8144,72.3095,-999.25,142.4159,22.5094,0.167729,7.1728,1.1127,2.3364,0.4097,0.4392,22.5094,0.07,0.7454,-999.25
3902.2022,C,8.407,17.8038,72.3057,-999.25,142.0414,21.5924,0.17008,7.2312,1.2199,2.333,0.4047,0.4441,21.5924,0.2091,0.4218,-999.25
3902.3546,C,8.3972,19.283,72.293,-999.25,141.6969,21.0977,0.168331,7.1538,1.1545,2.3272,0.3943,0.4437,21.0977,0.8885,0.202,-999.25
3902.507,C,8.3973,20.3261,72.1795,-999.25,141.2943,21.1851,0.165853,7.0875,1.0185,2.3286,0.3933,0.4265,21.1851,1.7242,0.0956,-999.25
3902.6594,C,8.3957,19.226,71.9618,-999.25,140.5581,20.9193,0.169898,7.1768,0.8626,2.3348,0.4248,0.4426,20.9193,2.031,0.1885,-999.25
3902.8118,C,8.3896,16.4201,71.7053,-999.25,139.8005,21.1007,0.163447,7.4016,0.677,2.3361,0.4879,0.5126,21.1007,1.9715,0.5211,-999.25
3902.9642,C,8.3884,14.3124,71.4743,-999.25,139.1259,21.8547,0.167221,7.4838,0.5899,2.3322,0.5588,0.6413,21.8547,1.7196,0.8397,-999.25
3903.1166,C,8.3814,11.9689,71.2815,-999.25,138.7098,22.2672,0.167404,7.4926,0.5669,2.3292,0.6099,0.686,22.2672,1.1458,1.1465,-999.25
3903.269,C,8.3795,11.7502,71.1165,-999.25,138.5115,21.7451,0.169704,7.3534,0.6022,2.3252,0.6044,0.6069,21.7451,0.9436,1.1128,-999.25
3903.4214,C,8.3834,13.563,71.1548,-999.25,138.5904,20.9343,0.167242,7.2108,0.6963,2.3079,0.5612,0.537,20.9343,1.0842,0.8207,-999.25
3903.5738,C,8.3874,14.9987,71.5981,-999.25,138.8272,20.5334,0.170774,7.1487,0.8028,2.2702,0.5086,0.5297,20.5334,1.069,0.6162,-999.25
3903.7262,C,8.3921,14.7691,72.1601,-999.25,139.0939,20.4139,0.180351,7.1479,0.8777,2.2572,0.4631,0.521,20.4139,0.7063,0.6285,-999.25
3903.8786,C,8.3892,14.2261,72.5991,-999.25,139.2669,20.2066,0.18888,7.0545,0.8911,2.2698,0.4355,0.4908,20.2066,0.4991,0.6658,-999.25
3904.031,C,8.3919,15.6415,72.6039,-999.25,139.3546,20.3541,0.184205,7.081,0.8893,2.2963,0.4268,0.473,20.3541,0.908,0.5247,-999.25
3904.1834,C,8.4026,18.0693,72.3453,-999.25,139.3757,20.8482,0.177569,7.308,0.9385,2.3283,0.4389,0.4895,20.8482,1.4013,0.3094,-999.25
3904.3358,C,8.3898,19.0715,72.063,-999.25,139.322,21.2968,0.170815,7.4477,1.0184,2.3433,0.477,0.5086,21.2968,1.3685,0.2477,-999.25
3904.4882,C,8.382,17.8285,71.7657,-999.25,139.1977,21.6009,0.164823,7.4516,1.0425,2.3545,0.5296,0.545,21.6009,0.9201,0.42,-999.25
3904.6406,C,8.3834,15.9968,71.5301,-999.25,138.8916,21.4469,0.155867,7.4134,0.9815,2.3625,0.6093,0.6322,21.4469,0.6428,0.6068,-999.25
3904.793,C,8.3975,13.3644,71.304,-999.25,138.2976,21.2149,0.152955,7.3928,0.8361,2.3805,0.6798,0.6667,21.2149,0.4731,0.874,-999.25
3904.9454,C,8.3973,13.2894,70.9954,-999.25,137.4226,21.1493,0.147087,7.361,0.817,2.3817,0.6961,0.678,21.1493,0.5274,0.8751,-999.25
3905.0978,C,8.3985,13.1463,70.5472,-999.25,136.4473,21.6278,0.150004,7.2616,0.8689,2.3616,0.6543,0.6684,21.6278,0.2809,0.9443,-999.25
3905.2502,C,8.4036,13.6278,70.0858,-999.25,135.4187,22.51,0.149949,7.2172,0.9203,2.3552,0.5451,0.6034,22.51,0.2132,0.9889,-999.25
3905.4026,C,8.4018,15.5449,69.7242,-999.25,134.7122,21.8364,0.147288,7.1661,0.9366,2.3574,0.435,0.4617,21.8364,0.6928,0.7005,-999.25
3905.555,C,8.4027,16.2947,69.768,-999.25,134.3553,21.168,0.153595,7.1323,0.9528,2.3524,0.3598,0.3699,21.168,0.8413,0.5426,-999.25
3905.7074,C,8.408,17.1819,70.0414,-999.25,134.8995,20.7557,0.161547,7.1245,0.9759,2.3482,0.3108,0.3509,20.7557,1.001,0.3979,-999.25
3905.8598,C,8.4126,17.7814,70.5415,-999.25,136.0573,20.9851,0.159314,7.1536,0.9393,2.3481,0.2994,0.3503,20.9851,1.3167,0.3567,-999.25
3906.0122,C,8.4053,17.4793,71.1295,-999.25,137.3681,21.6114,0.160616,7.1925,0.9044,2.3491,0.3213,0.3535,21.6114,1.3694,0.46,-999.25
3906.1646,C,8.4105,16.7367,71.6486,-999.25,138.5486,21.7918,0.156892,7.2562,0.9271,2.3512,0.3723,0.3833,21.7918,1.0684,0.5628,-999.25
3906.317,C,8.4068,15.4077,72.0242,-999.25,139.4596,21.2136,0.153829,7.2513,0.9565,2.3521,0.4502,0.4757,21.2136,0.5748,0.6464,-999.25
3906.4694,C,8.4041,15.4501,72.1065,-999.25,140.2449,20.4575,0.156535,7.1657,0.9935,2.3504,0.5157,0.555,20.4575,0.4398,0.5575,-999.25
3906.6218,C,8.4037,16.3049,71.9949,-999.25,140.7454,20.0375,0.157748,7.0619,0.9465,2.3497,0.5405,0.5671,20.0375,0.8692,0.4156,-999.25
3906.7742,C,8.4013,15.8796,71.8314,-999.25,140.9389,20.2594,0.155947,6.9158,0.8411,2.3481,0.5191,0.5337,20.2594,1.1668,0.4876,-999.25
3906.9266,C,8.3989,15.529,71.6676,-999.25,141.0093,21.3924,0.158815,6.8186,0.7508,2.338,0.4677,0.5189,21.3924,1.4259,0.6528,-999.25
3907.079,C,8.3986,15.7265,71.5991,-999.25,140.9428,22.3722,0.158088,6.7088,0.7519,2.3242,0.4292,0.4983,22.3722,1.4774,0.7399,-999.25
3907.2314,C,8.3957,16.4673,71.6225,-999.25,140.8999,22.9964,0.16193,6.6616,0.8715,2.3203,0.41,0.4907,22.9964,1.2129,0.7269,-999.25
3907.3838,C,8.4142,17.1318,71.7874,-999.25,140.934,23.9006,0.163544,6.6837,1.0302,2.3123,0.4114,0.4825,23.9006,0.7712,0.7536,-999.25
3907.5362,C,8.422,18.1201,72.0062,-999.25,141.0882,24.262,0.165205,6.7585,1.1166,2.3078,0.4491,0.4941,24.262,0.7088,0.6838,-999.25
3907.6886,C,8.4258,18.6847,72.2055,-999.25,141.2121,24.3122,0.16255,6.879,1.1599,2.3163,0.5286,0.5177,24.3122,0.697,0.6265,-999.25
3907.841,C,8.4273,18.5058,72.2916,-999.25,141.2463,23.6522,0.157629,6.9099,1.174,2.3249,0.6484,0.6299,23.6522,0.5903,0.573,-999.25
3907.9934,C,8.4236,16.8073,72.2735,-999.25,141.0091,22.4677,0.155896,6.9017,1.1306,2.3334,0.7654,0.8837,22.4677,0.2806,0.6302,-999.25
3908.1458,C,8.4204,15.6957,72.2266,-999.25,140.5647,21.3702,0.160008,6.8738,1.105,2.3449,0.7645,0.9773,21.3702,0.0669,0.6318,-999.25
3908.2982,C,8.4131,15.5515,72.1785,-999.25,140.1187,21.2655,0.155676,6.8673,1.102,2.3464,0.6638,0.8527,21.2655,0.0377,0.6362,-999.25
3908.4506,C,8.4161,14.3203,72.2002,-999.25,139.9354,21.9064,0.163165,6.8866,0.9949,2.3477,0.5086,0.6115,21.9064,0.1136,0.8446,-999.25
3908.603,C,8.4203,14.5777,72.2805,-999.25,140.195,22.7706,0.166056,6.9235,0.9149,2.3455,0.3921,0.4189,22.7706,0.5044,0.9121,-999.25
3908.7554,C,8.427,17.8183,72.4978,-999.25,140.6617,24.1406,0.168082,6.9719,0.9083,2.3364,0.3268,0.3877,24.1406,1.4501,0.7039,-999.25
3908.9078,C,8.4309,21.2964,72.7571,-999.25,141.362,24.8723,0.160339,6.9854,0.9678,2.3296,0.2912,0.3683,24.8723,2.2009,0.3981,-999.25
3909.0602,C,8.4316,22.6054,72.9872,-999.25,141.8915,25.0199,0.16745,6.9575,1.0565,2.3332,0.2887,0.363,25.0199,2.22,0.2688,-999.25
3909.2126,C,8.432,22.2563,73.0688,-999.25,142.1108,24.4829,0.171524,6.9607,1.1073,2.3419,0.2977,0.3654,24.4829,1.9194,0.2479,-999.25
3909.365,C,8.4316,20.2319,72.9113,-999.25,141.7577,23.6306,0.163749,7.0182,1.0902,2.3476,0.3345,0.3768,23.6306,1.413,0.3784,-999.25
3909.5174,C,8.4274,18.1932,72.5579,-999.25,140.9622,22.4435,0.156992,7.1298,1.0392,2.3493,0.3878,0.4102,22.4435,1.0368,0.4732,-999.25
3909.6698,C,8.4256,20.0951,72.0338,-999.25,139.9326,22.5589,0.15513,7.1652,1.005,2.3539,0.4452,0.4893,22.5589,1.7124,0.2743,-999.25
3909.8222,C,8.4206,22.3795,71.5108,-999.25,138.8701,23.272,0.153074,7.1851,0.9574,2.3638,0.4914,0.5348,23.272,2.5496,0.0994,-999.25
3909.9746,C,8.4168,21.9679,71.1332,-999.25,137.8922,22.9009,0.150478,7.1698,0.8647,2.371,0.5062,0.5194,22.9009,2.8008,0.1039,-999.25
3910.127,C,8.4082,19.6469,70.9593,-999.25,137.1545,21.3485,0.145629,7.1122,0.7731,2.3928,0.4966,0.4809,21.3485,2.5059,0.1894,-999.25
3910.2794,C,8.4065,17.0516,70.9535,-999.25,136.8535,20.6034,0.150093,7.1224,0.7293,2.394,0.4687,0.5136,20.6034,1.9434,0.3954,-999.25
3910.4318,C,8.4094,14.6501,71.0902,-999.25,137.1109,20.7997,0.154242,7.1577,0.7379,2.3817,0.4357,0.5297,20.7997,1.2277,0.6847,-999.25
3910.5842,C,8.4096,12.4015,71.4184,-999.25,137.9368,21.137,0.157813,7.1385,0.766,2.3721,0.3962,0.5211,21.137,0.478,0.9726,-999.25
3910.7366,C,8.4093,13.5042,71.9886,-999.25,138.9621,22.0377,0.164039,7.1414,0.9309,2.3653,0.3604,0.4176,22.0377,0.1362,0.9501,-999.25
3910.889,C,8.4134,15.0495,72.6867,-999.25,140.3118,21.9793,0.16317,7.1937,1.0622,2.3511,0.3341,0.3944,21.9793,0.0534,0.7715,-999.25
3911.0414,C,8.4282,15.5934,73.3329,-999.25,141.7323,21.6345,0.168568,7.1515,1.1019,2.3389,0.3245,0.3903,21.6345,0.0503,0.6726,-999.25
3911.1938,C,8.448,16.128,73.8349,-999.25,143.1729,21.9817,0.178354,6.9596,1.1374,2.3164,0.3185,0.393,21.9817,0.0609,0.6517,-999.25
3911.3462,C,8.4547,17.8083,74.2209,-999.25,144.3482,22.1427,0.174225,6.8714,1.1516,2.3076,0.3269,0.3891,22.1427,0.4812,0.4826,-999.25
3911.4986,C,8.4557,22.7275,74.6029,-999.25,145.2669,24.0171,0.17469,6.9032,1.2359,2.3045,0.3238,0.3821,24.0171,1.5427,0.1436,-999.25
3911.651,C,8.4482,24.0826,74.9878,-999.25,145.9695,24.8654,0.175793,7.0603,1.2569,2.3047,0.3159,0.3694,24.8654,1.8437,0.0872,-999.25
3911.8034,C,8.4423,20.2199,75.2961,-999.25,146.455,22.426,0.177821,7.2119,1.0605,2.3074,0.3129,0.3552,22.426,1.5275,0.2456,-999.25
3911.9558,C,8.4366,17.8264,75.417,-999.25,146.6055,22.2708,0.187302,7.1402,1.0599,2.308,0.3188,0.369,22.2708,0.8506,0.4948,-999.25
3912.1082,C,8.4345,16.8702,75.386,-999.25,146.577,22.1331,0.183764,7.039,1.0248,2.3038,0.3449,0.3868,22.1331,0.7185,0.5859,-999.25
3912.2606,C,8.4358,17.2275,75.2688,-999.25,146.5403,21.8421,0.184313,7.0865,0.9589,2.3013,0.3771,0.4015,21.8421,1.0817,0.5138,-999.25
3912.413,C,8.433,16.5523,75.1272,-999.25,146.4615,21.3343,0.179123,7.1757,0.8107,2.3057,0.4086,0.4216,21.3343,1.4782,0.5324,-999.25
3912.5654,C,8.4293,14.8482,74.9563,-999.25,146.1557,21.0984,0.172852,7.1995,0.6067,2.3106,0.4217,0.4567,21.0984,1.8046,0.6959,-999.25
3912.7178,C,8.4245,15.3101,74.7407,-999.25,145.442,21.3692,0.168165,7.1689,0.5639,2.3109,0.4016,0.4912,21.3692,2.1056,0.6746,-999.25
3912.8702,C,8.4205,20.177,74.4302,-999.25,144.4005,22.809,0.162079,7.1195,0.7578,2.3088,0.367,0.4519,22.809,2.7169,0.293,-999.25
3913.0226,C,8.4147,25.0848,74.0352,-999.25,143.4263,26.0173,0.160285,7.0454,1.0065,2.3064,0.3261,0.3854,26.0173,3.1223,0.1038,-999.25
3913.175,C,8.4112,26.5885,73.5827,-999.25,142.7731,27.4764,0.163495,6.9881,1.2421,2.3058,0.3102,0.3506,27.4764,2.6134,0.0989,-999.25
3913.3274,C,8.4085,24.1027,73.2307,-999.25,142.5019,25.1545,0.168329,7.0754,1.354,2.3007,0.3065,0.3633,25.1545,1.4638,0.1171,-999.25
3913.4798,C,8.4087,19.8863,73.0982,-999.25,142.3812,23.3072,0.175114,7.1831,1.3027,2.2988,0.3221,0.3719,23.3072,0.471,0.3809,-999.25
3913.6322,C,8.406,17.673,73.228,-999.25,142.1802,23.5448,0.173137,7.33,1.2456,2.3061,0.3531,0.3795,23.5448,0.0697,0.6537,-999.25
3913.7846,C,8.4007,16.9868,73.4762,-999.25,141.8219,22.8683,0.169802,7.4355,1.1826,2.3132,0.3911,0.3908,22.8683,0.1252,0.6548,-999.25
3913.937,C,8.4002,18.4698,73.5771,-999.25,141.2884,22.6926,0.169417,7.5456,1.1956,2.3209,0.4212,0.4162,22.6926,0.4943,0.4701,-999.25
3914.0894,C,8.3911,20.855,73.2943,-999.25,140.556,22.8214,0.168485,7.6039,1.2484,2.3275,0.4397,0.4488,22.8214,0.9617,0.2189,-999.25
3914.2418,C,8.3883,21.6516,72.6909,-999.25,139.6215,22.7423,0.166023,7.6069,1.209,2.3347,0.4348,0.4445,22.7423,1.3441,0.1214,-999.25
3914.3942,C,8.384,20.1793,71.9513,-999.25,138.6717,22.2567,0.155816,7.5879,1.108,2.3452,0.4227,0.4287,22.2567,1.3273,0.2313,-999.25
3914.5466,C,8.3816,18.7994,71.4003,-999.25,137.8781,21.4514,0.157352,7.5609,1.0038,2.3549,0.4216,0.4335,21.4514,1.3492,0.2953,-999.25
3914.699,C,8.3784,19.0302,71.0134,-999.25,137.2241,20.8446,0.156295,7.5772,0.9766,2.3527,0.423,0.4732,20.8446,1.523,0.202,-999.25
3914.8514,C,8.3785,19.7937,70.9457,-999.25,137.0085,20.8819,0.153549,7.6486,1.0114,2.3382,0.4337,0.4761,20.8819,1.6016,0.1212,-999.25
3915.0038,C,8.3884,19.3668,71.1802,-999.25,137.2804,21.3912,0.156412,7.7408,1.0683,2.3225,0.4308,0.4688,21.3912,1.2545,0.2254,-999.25
3915.1562,C,8.3871,18.9371,71.6871,-999.25,138.1639,22.0864,0.161837,7.699,1.1846,2.3171,0.4185,0.4525,22.0864,0.6706,0.3506,-999.25
3915.3086,C,8.388,18.3547,72.1677,-999.25,139.0762,22.9597,0.16374,7.5802,1.2836,2.3131,0.4035,0.44,22.9597,0.1124,0.5127,-999.25
3915.461,C,8.3855,19.285,72.5094,-999.25,139.8431,23.2377,0.160912,7.563,1.2731,2.319,0.3891,0.4305,23.2377,0.4181,0.4401,-999.25
3915.6134,C,8.3862,19.3218,72.7442,-999.25,140.4839,23.4606,0.160711,7.5785,1.1565,2.3297,0.3814,0.417,23.4606,0.8914,0.4608,-999.25
3915.7658,C,8.3918,19.9465,72.8422,-999.25,141.3388,22.8099,0.164134,7.5812,1.0768,2.3383,0.3729,0.4211,22.8099,1.3851,0.3188,-999.25
3915.9182,C,8.3953,21.2722,72.8581,-999.25,142.2464,22.1739,0.165881,7.532,1.074,2.3337,0.3817,0.4301,22.1739,1.7722,0.1004,-999.25
3916.0706,C,8.3964,23.0064,72.8253,-999.25,142.7433,23.874,0.171487,7.4681,1.0528,2.3254,0.4015,0.445,23.874,2.3485,0.0966,-999.25
3916.223,C,8.3928,24.054,72.8583,-999.25,142.7268,24.9441,0.175929,7.4809,1.0585,2.3239,0.4416,0.4651,24.9441,2.6232,0.0991,-999.25
3916.3754,C,8.3971,24.6756,72.8804,-999.25,142.3426,25.604,0.172102,7.5532,1.1079,2.325,0.4931,0.4928,25.604,2.6037,0.1034,-999.25
3916.5278,C,8.3991,21.5977,72.8021,-999.25,142.0737,23.3313,0.175647,7.5774,1.0485,2.3256,0.5377,0.5257,23.3313,1.9659,0.193,-999.25
3916.6802,C,8.4007,16.8091,72.7267,-999.25,142.1971,22.6362,0.176119,7.4879,0.9539,2.3243,0.5514,0.536,22.6362,0.9826,0.6488,-999.25
3916.8326,C,8.4009,15.0256,72.8272,-999.25,142.6568,22.4605,0.171463,7.4434,0.8849,2.3202,0.53,0.5487,22.4605,0.7507,0.8278,-999.25
3916.985,C,8.4078,15.9698,73.0401,-999.25,143.2562,22.4944,0.174415,7.4708,0.928,2.3186,0.4897,0.5107,22.4944,0.8472,0.7264,-999.25
3917.1374,C,8.4063,18.6485,73.2124,-999.25,143.763,22.654,0.17735,7.4995,1.0461,2.3234,0.4448,0.4645,22.654,1.1388,0.4459,-999.25
3917.2898,C,8.3882,20.0609,73.1773,-999.25,143.9418,22.6855,0.176405,7.4521,1.1705,2.3179,0.4171,0.4422,22.6855,1.0455,0.2922,-999.25
3917.4422,C,8.3984,21.3176,73.0366,-999.25,143.7159,22.4458,0.17604,7.3489,1.2607,2.3057,0.3986,0.4416,22.4458,1.0441,0.1256,-999.25
3917.5946,C,8.4067,20.9823,72.8811,-999.25,143.3054,22.0803,0.175094,7.284,1.2513,2.3045,0.3814,0.428,22.0803,0.9862,0.1222,-999.25
3917.747,C,8.4066,20.2688,72.7868,-999.25,142.62,21.628,0.173291,7.2683,1.211,2.307,0.377,0.4072,21.628,0.9437,0.1513,-999.25
3917.8994,C,8.3953,18.9347,72.7093,-999.25,141.9956,21.2917,0.170841,7.3611,1.1762,2.3141,0.3774,0.4204,21.2917,0.7035,0.2624,-999.25
3918.0518,C,8.4068,16.7642,72.6078,-999.25,141.2647,21.6054,0.17092,7.5253,1.1507,2.3196,0.3749,0.4306,21.6054,0.1888,0.539,-999.25
3918.2042,C,8.4064,15.8344,72.4561,-999.25,140.6741,22.7198,0.169373,7.6261,1.1166,2.3221,0.3771,0.4304,22.7198,0.0602,0.7666,-999.25
3918.3566,C,8.4069,15.0732,72.2066,-999.25,140.0774,23.4728,0.165048,7.6292,1.0587,2.3243,0.3819,0.4344,23.4728,0.0739,0.9352,-999.25
3918.509,C,8.4074,15.65,71.9414,-999.25,139.5053,23.3549,0.165982,7.6716,1.0319,2.3247,0.3929,0.4376,23.3549,0.3443,0.8578,-999.25
3918.6614,C,8.399,17.5425,71.6198,-999.25,138.9886,23.3316,0.162248,7.7721,0.9753,2.3221,0.4189,0.4449,23.3316,1.1058,0.6445,-999.25
3918.8138,C,8.407,18.9726,71.3782,-999.25,138.5305,23.1138,0.170739,7.8672,0.8685,2.3209,0.4556,0.489,23.1138,1.9357,0.4611,-999.25
3918.9662,C,8.4097,18.169,71.1958,-999.25,138.2539,22.5983,0.169314,7.8278,0.7161,2.3241,0.4854,0.5378,22.5983,2.3128,0.4931,-999.25
3919.1186,C,8.4037,17.2435,71.1573,-999.25,138.1174,22.239,0.164882,7.7222,0.6144,2.3301,0.4915,0.551,22.239,2.4538,0.5562,-999.25
3919.271,C,8.4023,16.4126,71.245,-999.25,138.1445,21.6734,0.164306,7.6873,0.6316,2.3341,0.4926,0.5305,21.6734,2.1497,0.5857,-999.25
3919.4234,C,8.403,15.2962,71.4066,-999.25,138.2663,21.3126,0.162911,7.6603,0.7808,2.34,0.4958,0.5375,21.3126,1.2407,0.6698,-999.25
3919.5758,C,8.3979,15.4644,71.6031,-999.25,138.423,21.3408,0.164815,7.5555,0.946,2.3417,0.509,0.5246,21.3408,0.6327,0.6542,-999.25
3919.7282,C,8.3963,18.0809,71.7578,-999.25,138.7114,22.1751,0.165188,7.497,1.0169,2.3345,0.5293,0.5506,22.1751,1.0935,0.4558,-999.25
3919.8806,C,8.3969,18.9632,71.8866,-999.25,139.064,22.9718,0.167147,7.5886,1.0317,2.3214,0.5354,0.5531,22.9718,1.2853,0.4463,-999.25
3920.033,C,8.3943,18.5195,72.0231,-999.25,139.7355,23.3218,0.164931,7.6713,1.0433,2.3167,0.5116,0.5388,23.3218,1.1133,0.5347,-999.25
3920.1854,C,8.3957,19.2626,72.1699,-999.25,140.4761,23.8438,0.166632,7.651,1.127,2.3295,0.4747,0.5146,23.8438,0.9917,0.51,-999.25
3920.3378,C,8.3929,20.6169,72.3715,-999.25,141.3255,24.3,0.165812,7.6678,1.1488,2.3393,0.4372,0.4972,24.3,1.2893,0.4101,-999.25
3920.4902,C,8.3969,19.5074,72.555,-999.25,142.0347,24.549,0.161971,7.8692,1.0783,2.3397,0.4199,0.472,24.549,1.2544,0.5613,-999.25
3920.6426,C,8.4024,17.9001,72.7664,-999.25,142.6601,24.1898,0.165608,7.9863,0.9936,2.34,0.4103,0.4449,24.1898,1.1345,0.7003,-999.25
3920.795,C,8.4031,15.6636,72.9146,-999.25,143.2735,23.4883,0.167738,8.0039,0.8903,2.3397,0.4109,0.4474,23.4883,0.9104,0.8712,-999.25
