DEPTH,PHIE,SWE,VSH
3102.5,0.047712,0.2411,0.036345
3102.6,0.038722,0.3059,0.065388
3102.7,0.036904,0.3204,0.082071
3102.8,0.047371,0.2633,0.06647
3102.9,0.042859,0.283,0.078005
3103,0.033621,0.3372,0.10141
3103.1,0.025391,0.4081,0.119869
3103.2,0.025677,0.4128,0.11724
3103.3,0.031429,0.3619,0.101509
3103.4,0.035055,0.3277,0.091208
3103.5,0.017057,0.5109,0.122755
3103.6,0.014499,0.5506,0.135792
3103.7,0.027641,0.381,0.116339
3103.8,0.034235,0.3405,0.097807
3103.9,0.031868,0.3673,0.094165
3104,0.023059,0.46,0.112383
3104.1,0.028923,0.3791,0.114305
3104.2,0.030807,0.3547,0.115144
3104.3,0.036002,0.3158,0.111462
3104.4,0.038532,0.3265,0.108439
3104.5,0.032499,0.399,0.112643
3104.6,0.03381,0.4017,0.09169
3104.7,0.052928,0.2855,0.055589
3104.8,0.058549,0.2614,0.049514
3104.9,0.056762,0.2719,0.058556
3105,0.057423,0.2759,0.05781
3105.1,0.05447,0.2911,0.062529
3105.2,0.043788,0.3455,0.08351
3105.3,0.035854,0.4021,0.10111
3105.4,0.021466,0.5839,0.125573
3105.5,0.019576,0.699,0.126771
3105.6,0.027151,0.5912,0.102248
3105.7,0.043545,0.5921,0.062917
3105.8,0.048526,0.6043,0.048167
3105.9,0.048827,0.6536,0.046934
3106,0.042097,0.811,0.061041
3106.1,0.049131,0.7931,0.053899
3106.2,0.053623,0.7874,0.052125
3106.3,0.05985,0.7457,0.043108
3106.4,0.064977,0.7044,0.031125
3106.5,0.067415,0.684,0.021755
3106.6,0.071528,0.6154,0.011636
3106.7,0.075519,0.5306,0.000001
3106.8,0.073877,0.5821,0.000001
3106.9,0.072481,0.5958,0.000001
3107,0.06737,0.615,0.000001
3107.1,0.067883,0.5958,0.000001
3107.2,0.069098,0.573,0.000001
3107.3,0.06877,0.559,0.006565
3107.4,0.05553,0.6492,0.04183
3107.5,0.044517,0.6835,0.071645
3107.6,0.04259,0.6122,0.07479
3107.7,0.044696,0.5903,0.064864
3107.8,0.03816,0.6668,0.081193
3107.9,0.032957,0.6948,0.10346
3108,0.033996,0.6534,0.108673
3108.1,0.031456,0.7197,0.121048
3108.2,0.033486,0.8055,0.107811
3108.3,0.04118,0.698,0.089905
3108.4,0.047758,0.6207,0.072662
3108.5,0.06097,0.5672,0.033276
3108.6,0.070524,0.5066,0.000001
3108.7,0.068911,0.4984,0.000001
3108.8,0.064491,0.52,0.012361
3108.9,0.056158,0.5566,0.035637
3109,0.052834,0.59,0.041215
3109.1,0.057722,0.5751,0.019226
3109.2,0.0557,0.5775,0.016072
3109.3,0.055453,0.5744,0.028294
3109.4,0.048214,0.6715,0.053083
3109.5,0.041445,0.748,0.070001
3109.6,0.042293,0.7236,0.068732
3109.7,0.047325,0.5887,0.058256
3109.8,0.050668,0.5147,0.049876
3109.9,0.049636,0.5146,0.050158
3110,0.055271,0.493,0.032845
3110.1,0.061873,0.4673,0.013709
3110.2,0.06573,0.4351,0.003413
3110.3,0.05977,0.4593,0.021986
3110.4,0.0447,0.5668,0.063287
3110.5,0.040856,0.5997,0.077273
3110.6,0.041766,0.579,0.07798
3110.7,0.045916,0.5257,0.070577
3110.8,0.045069,0.518,0.063747
3110.9,0.057775,0.4156,0.021503
3111,0.061644,0.3955,0.007371
3111.1,0.059992,0.4133,0.000001
3111.2,0.057136,0.4443,0.000001
3111.3,0.05754,0.4522,0.000001
3111.4,0.051158,0.505,0.020601
3111.5,0.044431,0.5638,0.039104
3111.6,0.041453,0.5979,0.043414
3111.7,0.03578,0.6656,0.056465
3111.8,0.037715,0.6222,0.048767
3111.9,0.050187,0.4661,0.012102
3112,0.053651,0.4057,0.002708
3112.1,0.053729,0.3789,0.000001
3112.2,0.051446,0.3894,0.000001
3112.3,0.048741,0.4164,0.000001
3112.4,0.050492,0.4038,0.000001
3112.5,0.052876,0.3874,0.000001
3112.6,0.052702,0.3901,0.000001
3112.7,0.052848,0.3851,0.000001
3112.8,0.051937,0.3834,0.000001
3112.9,0.05318,0.3694,0.000001
3113,0.054644,0.3516,0.000001
3113.1,0.058003,0.3196,0.000001
3113.2,0.056874,0.3129,0.007133
3113.3,0.057845,0.313,0.006596
3113.4,0.059766,0.3188,0.000001
3113.5,0.059352,0.3816,0.000001
3113.6,0.059455,0.3967,0.000001
3113.7,0.055754,0.4276,0.017683
3113.8,0.049155,0.4756,0.040703
3113.9,0.047469,0.4903,0.046815
3114,0.055803,0.426,0.027818
3114.1,0.058526,0.3954,0.018252
3114.2,0.055046,0.3984,0.019957
3114.3,0.046985,0.3903,0.037152
3114.4,0.047022,0.3707,0.049726
3114.5,0.054013,0.2569,0.051202
3114.6,0.054943,0.2277,0.048766
3114.7,0.059522,0.1957,0.036378
3114.8,0.060417,0.1999,0.036054
3114.9,0.061356,0.2251,0.037159
3115,0.06537,0.2166,0.022484
3115.1,0.068484,0.2273,0.010403
3115.2,0.069396,0.2283,0.008452
3115.3,0.065604,0.2411,0.011546
3115.4,0.067909,0.2299,0.000001
3115.5,0.066503,0.2404,0.000001
3115.6,0.064339,0.241,0.000001
3115.7,0.061734,0.2391,0.013283
3115.8,0.052467,0.2565,0.038354
3115.9,0.061996,0.2015,0.022679
3116,0.063851,0.1944,0.0133
3116.1,0.060937,0.204,0.006665
3116.2,0.057394,0.215,0.000001
3116.3,0.053714,0.226,0.000001
3116.4,0.049858,0.238,0.000001
3116.5,0.048781,0.2467,0.000001
3116.6,0.048806,0.2547,0.000001
3116.7,0.048797,0.2781,0.000001
3116.8,0.050144,0.2717,0.000001
3116.9,0.052448,0.2613,0.000001
3117,0.0564,0.2517,0.000001
3117.1,0.060568,0.2399,0.000001
3117.2,0.061413,0.2378,0.001534
3117.3,0.060524,0.2357,0.008624
3117.4,0.054266,0.2482,0.026852
3117.5,0.049378,0.246,0.046002
3117.6,0.048721,0.2461,0.056987
3117.7,0.043835,0.2677,0.069225
3117.8,0.040732,0.2826,0.073278
3117.9,0.048317,0.2416,0.069904
3118,0.054223,0.2247,0.050645
3118.1,0.047796,0.1945,0.050013
3118.2,0.045253,0.2691,0.023323
3118.3,0.049675,0.2359,0.003428
3118.4,0.041697,0.3543,0.000001
3118.5,0.03793,0.4048,0.000001
3118.6,0.038631,0.4029,0.000001
3118.7,0.040694,0.3889,0.000001
3118.8,0.041123,0.3921,0.000001
3118.9,0.042499,0.383,0.000001
3119,0.043958,0.371,0.000001
3119.1,0.045226,0.3716,0.000001
3119.2,0.046175,0.3739,0.000001
3119.3,0.047379,0.3799,0.000001
3119.4,0.047209,0.4459,0.000001
3119.5,0.046207,0.5076,0.000001
3119.6,0.047821,0.5309,0.000001
3119.7,0.051813,0.516,0.000001
3119.8,0.057456,0.5284,0.000001
3119.9,0.059892,0.6267,0.014449
3120,0.062567,0.7005,0.017116
3120.1,0.072349,0.7678,0.000001
3120.2,0.075626,0.7764,0.000001
3120.3,0.081781,0.7383,0.000001
3120.4,0.08998,0.6696,0.001326
3120.5,0.092024,0.726,0.013745
3120.6,0.099053,0.9445,0.01034
3120.7,0.105547,0.9007,0.000388
3120.8,0.105278,0.8767,0.000001
3120.9,0.105453,0.8161,0.000001
3121,0.105292,0.8693,0.000001
3121.1,0.105313,0.8758,0.000001
3121.2,0.104076,0.8683,0.000001
3121.3,0.098644,0.8646,0.000001
3121.4,0.097718,0.8575,0.000001
3121.5,0.095938,0.8277,0.000001
3121.6,0.091371,0.8438,0.000001
3121.7,0.090569,0.8203,0.000001
3121.8,0.091405,0.7899,0.000001
3121.9,0.094133,0.7469,0.000001
3122,0.090114,0.7508,0.000001
3122.1,0.090355,0.736,0.000001
3122.2,0.088687,0.7463,0.000001
3122.3,0.086584,0.7547,0.000001
3122.4,0.087457,0.7199,0.000001
3122.5,0.088344,0.7104,0.000001
3122.6,0.087024,0.7083,0.000001
3122.7,0.083081,0.729,0.000001
3122.8,0.082967,0.7276,0.000001
3122.9,0.084879,0.7107,0.000001
3123,0.082962,0.7237,0.000001
3123.1,0.082371,0.7231,0.000001
3123.2,0.07891,0.7479,0.000001
3123.3,0.077512,0.7521,0.000001
3123.4,0.077318,0.7506,0.000001
3123.5,0.078946,0.7177,0.000001
3123.6,0.079369,0.6888,0.000001
3123.7,0.079045,0.6544,0.000001
3123.8,0.078093,0.6154,0.000001
3123.9,0.07658,0.5699,0.000001
3124,0.074493,0.5315,0.000001
3124.1,0.072077,0.5314,0.000001
3124.2,0.070674,0.5241,0.000001
3124.3,0.068594,0.5295,0.000001
3124.4,0.063893,0.5643,0.000001
3124.5,0.059398,0.5914,0.000001
3124.6,0.058176,0.6082,0.000001
3124.7,0.060274,0.6009,0.000001
3124.8,0.060449,0.6115,0.000001
3124.9,0.056689,0.6665,0.000001
3125,0.058421,0.6622,0.000001
3125.1,0.064804,0.606,0.000001
3125.2,0.067664,0.6086,0.000001
3125.3,0.070932,0.5772,0.000001
3125.4,0.069285,0.55,0.016011
3125.5,0.071195,0.5524,0.014223
3125.6,0.073193,0.5376,0.000001
3125.7,0.068228,0.4763,0.000001
3125.8,0.066071,0.4482,0.000001
3125.9,0.067062,0.5014,0.000001
3126,0.06882,0.4748,0.000001
3126.1,0.066202,0.4799,0.000001
3126.2,0.06496,0.4785,0.000001
3126.3,0.063789,0.4605,0.000001
3126.4,0.063165,0.4452,0.000001
3126.5,0.063011,0.4165,0.000001
3126.6,0.063257,0.4145,0.000001
3126.7,0.064467,0.4677,0.000001
3126.8,0.064894,0.4548,0.000001
3126.9,0.064653,0.4728,0.000001
3127,0.066757,0.5261,0.000001
3127.1,0.065092,0.5341,0.000001
3127.2,0.064402,0.5239,0.000001
3127.3,0.062723,0.5148,0.000001
3127.4,0.059152,0.5176,0.000001
3127.5,0.055006,0.5158,0.000001
3127.6,0.057126,0.4232,0.000001
3127.7,0.056337,0.4149,0.000001
3127.8,0.054566,0.3959,0.000001
3127.9,0.052218,0.3457,0.000001
3128,0.051215,0.3363,0.000001
3128.1,0.048581,0.3485,0.000001
3128.2,0.051978,0.319,0.000001
3128.3,0.056427,0.2869,0.000001
3128.4,0.055112,0.2739,0.000001
3128.5,0.053308,0.2845,0.000001
3128.6,0.053575,0.2687,0.000001
3128.7,0.055781,0.2232,0.000001
3128.8,0.051204,0.2353,0.000001
3128.9,0.046901,0.2542,0.000001
3129,0.047952,0.2531,0.000001
3129.1,0.051805,0.2399,0.000001
3129.2,0.055749,0.2692,0.000001
3129.3,0.055874,0.308,0.000001
3129.4,0.058601,0.2944,0.000001
3129.5,0.061891,0.2871,0.000001
3129.6,0.067929,0.2655,0.000001
3129.7,0.074764,0.2377,0.000001
3129.8,0.07686,0.2256,0.000001
3129.9,0.078471,0.2142,0.000001
3130,0.074996,0.2125,0.000001
3130.1,0.061065,0.2486,0.000001
3130.2,0.057102,0.2549,0.000001
3130.3,0.057413,0.2498,0.000001
3130.4,0.063878,0.2257,0.000001
3130.5,0.060437,0.2412,0.000001
3130.6,0.058309,0.2512,0.000001
3130.7,0.058711,0.2504,0.000001
3130.8,0.062522,0.2322,0.000001
3130.9,0.066317,0.2128,0.000001
3131,0.064547,0.2157,0.01462
3131.1,0.056467,0.2422,0.037913
3131.2,0.05179,0.2685,0.050149
3131.3,0.051842,0.2838,0.046311
3131.4,0.054206,0.2754,0.039927
3131.5,0.058976,0.2719,0.030278
3131.6,0.071347,0.2484,0.000001
3131.7,0.073387,0.2591,0.000001
3131.8,0.077276,0.2577,0.000001
3131.9,0.076048,0.2732,0.014986
3132,0.073668,0.282,0.032622
3132.1,0.065363,0.3096,0.086544
3132.2,0.069909,0.2729,0.1562
3132.3,0.070082,0.2682,0.23656
3132.4,0.063951,0.2631,0.348384
3132.5,0.004069,1,0.677213
3132.6,0.013435,1,0.78616
3132.7,0.009126,1,0.931162
3132.8,0.017319,1,0.907557
3132.9,0.02258,1,0.880586
3133,0.021753,1,0.852137
3133.1,0.018618,1,0.821403
3133.2,0.004388,1,0.807212
3133.3,0.000001,1,0.685262
3133.4,0.004799,1,0.597463
3133.5,0.008437,1,0.537952
3133.6,0.014346,1,0.510304
3133.7,0.01733,1,0.518563
3133.8,0.019187,1,0.543764
3133.9,0.021279,1,0.56796
3134,0.023838,1,0.578433
3134.1,0.027505,1,0.565632
3134.2,0.027993,1,0.546108
3134.3,0.024768,1,0.550411
3134.4,0.02133,1,0.560265
3134.5,0.016698,1,0.566285
3134.6,0.007947,1,0.587137
3134.7,0.002437,1,0.595263
3134.8,0.001374,1,0.58701
3134.9,0.000001,1,0.581072
3135,0.003315,1,0.562391
3135.1,0.007963,1,0.563065
3135.2,0.009805,1,0.597924
3135.3,0.019775,1,0.647174
3135.4,0.02929,1,0.672383
3135.5,0.027148,1,0.688172
3135.6,0.022674,1,0.681072
3135.7,0.0222,1,0.652454
3135.8,0.022758,1,0.621829
3135.9,0.022614,1,0.600027
3136,0.023282,1,0.568416
3136.1,0.020599,1,0.56917
3136.2,0.020787,1,0.584504
3136.3,0.021867,1,0.599954
3136.4,0.023185,1,0.612693
3136.5,0.025093,1,0.617683
3136.6,0.027412,1,0.61726
3136.7,0.0289,1,0.628956
3136.8,0.028233,1,0.648893
3136.9,0.031254,1,0.655506
3137,0.025958,1,0.681783
3137.1,0.021866,1,0.693848
3137.2,0.016675,1,0.715327
3137.3,0.011181,1,0.72793
3137.4,0.006551,1,0.729301
3137.5,0.003037,1,0.714077
3137.6,0.00211,1,0.659167
3137.7,0.00747,1,0.604153
3137.8,0.011637,1,0.585588
3137.9,0.011331,1,0.618436
3138,0.00736,1,0.665071
3138.1,0.000001,1,0.695614
3138.2,0.000001,1,0.639689
3138.3,0.000001,1,0.581208
3138.4,0.000001,1,0.572039
3138.5,0.009593,1,0.548815
3138.6,0.019249,1,0.514635
3138.7,0.03279,1,0.496366
3138.8,0.046992,1,0.499594
3138.9,0.051835,1,0.500407
3139,0.055279,1,0.495381
3139.1,0.054667,1,0.5052
3139.2,0.05238,1,0.523273
3139.3,0.04967,1,0.533587
3139.4,0.043638,1,0.535078
3139.5,0.040916,1,0.522629
3139.6,0.044404,1,0.513701
3139.7,0.04877,1,0.519206
3139.8,0.051579,1,0.544135
3139.9,0.050773,1,0.591168
3140,0.03867,1,0.667307
3140.1,0.025234,1,0.688993
3140.2,0.007173,1,0.700213
3140.3,0.000001,1,0.552117
3140.4,0.000001,1,0.451951
3140.5,0.000001,1,0.388676
3140.6,0.000001,1,0.347108
3140.7,0.000001,1,0.312408
3140.8,0.000001,1,0.279433
3140.9,0.000001,1,0.245249
3141,0.000001,1,0.211333
3141.1,0.000001,1,0.159582
3141.2,0.000001,1,0.218052
3141.3,0.003377,1,0.245553
3141.4,0.007931,1,0.26305
3141.5,0.010292,1,0.317836
3141.6,0.008204,1,0.396685
3141.7,0.007265,1,0.462962
3141.8,0.008763,1,0.520223
3141.9,0.015313,1,0.545355
3142,0.015633,1,0.611535
3142.1,0.015912,1,0.678284
3142.2,0.016261,1,0.730211
3142.3,0.014467,1,0.759152
3142.4,0.014125,1,0.771119
3142.5,0.009553,1,0.808854
3142.6,0.000001,1,0.842775
3142.7,0.000001,1,0.760642
3142.8,0.000001,1,0.663273
3142.9,0.000001,1,0.556443
3143,0.000001,1,0.473293
3143.1,0.000001,1,0.494832
3143.2,0.000001,1,0.503412
3143.3,0.000001,1,0.437646
3143.4,0.000001,1,0.372352
3143.5,0.000001,1,0.298179
3143.6,0.000001,1,0.234949
3143.7,0.000001,1,0.182964
3143.8,0.000001,1,0.158159
3143.9,0.000001,1,0.15992
3144,0.000001,1,0.161142
3144.1,0.000001,1,0.192346
3144.2,0.000001,1,0.235928
3144.3,0.000001,1,0.282859
3144.4,0.000001,1,0.34323
3144.5,0.000001,1,0.367631
3144.6,0.000506,1,0.482626
3144.7,0.000001,1,0.532629
3144.8,0.000001,1,0.561115
3144.9,0.000001,1,0.592081
3145,0.000001,1,0.623493
3145.1,0.000435,1,0.639275
3145.2,0.000001,1,0.647401
3145.3,0.000001,1,0.55054
3145.4,0.000001,1,0.444866
3145.5,0.000001,1,0.413156
3145.6,0.000001,1,0.383137
3145.7,0.000001,1,0.343153
3145.8,0.000001,1,0.343241
3145.9,0.000001,1,0.34467
3146,0.000001,1,0.351259
3146.1,0.000001,1,0.355343
3146.2,0.000001,1,0.335928
3146.3,0.000001,1,0.316258
3146.4,0.000001,1,0.295217
3146.5,0.000001,1,0.273644
3146.6,0.000001,1,0.250741
3146.7,0.000001,1,0.233873
3146.8,0.000001,1,0.257046
3146.9,0.000001,1,0.322531
3147,0.008433,1,0.373852
3147.1,0.017409,1,0.370701
3147.2,0.021628,1,0.413226
3147.3,0.019004,1,0.487613
3147.4,0.011158,1,0.591077
3147.5,0.000001,1,0.67104
3147.6,0.000001,1,0.615735
3147.7,0.000001,1,0.549457
3147.8,0.000001,1,0.475501
3147.9,0.000001,1,0.433759
3148,0.000001,1,0.421007
3148.1,0.000001,1,0.413753
3148.2,0.000001,1,0.408147
3148.3,0.000001,1,0.407258
3148.4,0.000001,1,0.432779
3148.5,0.000001,1,0.461307
3148.6,0.000001,1,0.482554
3148.7,0.001107,1,0.498307
3148.8,0.001262,1,0.506488
3148.9,0.000001,1,0.460692
3149,0.000001,1,0.364971
3149.1,0.000001,1,0.323885
3149.2,0.000001,1,0.298369
3149.3,0.000001,1,0.271817
3149.4,0.000001,1,0.248244
3149.5,0.000001,1,0.315977
3149.6,0.007635,1,0.341955
3149.7,0.010138,1,0.333523
3149.8,0.022218,1,0.32552
3149.9,0.032478,1,0.349498
3150,0.042012,1,0.382701
3150.1,0.050793,1,0.418417
3150.2,0.058452,1,0.467709
3150.3,0.05032,1,0.608817
3150.4,0.031124,1,0.691894
3150.5,0.01121,1,0.755242
3150.6,0.000001,1,0.725148
3150.7,0.000001,1,0.493367
3150.8,0.000001,1,0.491643
3150.9,0.000001,1,0.421105
3151,0.000001,1,0.321016
3151.1,0.000001,1,0.324839
3151.2,0.000001,1,0.320887
3151.3,0.000001,1,0.326379
3151.4,0.000001,1,0.355504
3151.5,0.000857,1,0.377117
3151.6,0.005292,1,0.357831
3151.7,0.007034,1,0.356439
3151.8,0.013444,1,0.35406
3151.9,0.023133,1,0.360287
3152,0.018869,1,0.416155
3152.1,0.015577,1,0.460302
3152.2,0.011806,1,0.510214
3152.3,0.008782,1,0.55151
3152.4,0.010488,1,0.589155
3152.5,0.014656,1,0.597301
3152.6,0.023002,1,0.57858
3152.7,0.026802,1,0.555776
3152.8,0.029924,1,0.541507
3152.9,0.030947,1,0.55257
3153,0.028511,1,0.605139
3153.1,0.027276,1,0.644057
3153.2,0.031828,1,0.667178
3153.3,0.035658,1,0.668286
3153.4,0.037327,1,0.653464
3153.5,0.033037,1,0.644619
3153.6,0.028366,1,0.640404
3153.7,0.024531,1,0.625492
3153.8,0.021146,1,0.604853
3153.9,0.017566,1,0.586822
3154,0.013984,1,0.569685
3154.1,0.017587,1,0.556602
3154.2,0.020432,1,0.552483
3154.3,0.024037,1,0.538699
3154.4,0.027641,1,0.525198
3154.5,0.029762,1,0.518798
3154.6,0.025295,1,0.524926
3154.7,0.020384,1,0.536004
3154.8,0.014645,1,0.556128
3154.9,0.009012,1,0.575797
3155,0.003674,1,0.612844
3155.1,0.00363,1,0.614447
3155.2,0.006975,1,0.595837
3155.3,0.024521,1,0.560706
3155.4,0.028059,1,0.558304
3155.5,0.029713,1,0.578852
3155.6,0.027538,1,0.632155
3155.7,0.016834,1,0.688838
3155.8,0.008037,1,0.722021
3155.9,0.003155,1,0.727747
3156,0.000001,1,0.648919
3156.1,0.000001,1,0.521384
3156.2,0.000001,1,0.495124
3156.3,0.000001,1,0.468301
3156.4,0.000001,1,0.450064
3156.5,0.000001,1,0.474695
3156.6,0.000001,1,0.490885
3156.7,0.000001,1,0.491389
3156.8,0.000001,1,0.493252
3156.9,0.000001,1,0.494476
3157,0.000001,1,0.506664
3157.1,0.000001,1,0.519735
3157.2,0.000001,1,0.531705
3157.3,0.000001,1,0.546055
3157.4,0.000001,1,0.555925
3157.5,0.005889,1,0.550237
3157.6,0.011386,1,0.54059
3157.7,0.010498,1,0.547517
3157.8,0.007883,1,0.575852
3157.9,0.003174,1,0.630894
3158,0.001594,1,0.650767
3158.1,0.000001,1,0.608355
3158.2,0.000001,1,0.546024
3158.3,0.000001,1,0.462504
3158.4,0.000001,1,0.42954
3158.5,0.000001,1,0.397152
3158.6,0.000001,1,0.36557
3158.7,0.000001,1,0.334556
3158.8,0.000001,1,0.303435
3158.9,0.000001,1,0.27197
3159,0.000001,1,0.240011
3159.1,0.000001,1,0.210349
3159.2,0.000001,1,0.180208
3159.3,0.000001,1,0.155625
3159.4,0.000001,1,0.114094
3159.5,0.000001,1,0.194943
3159.6,0.000001,1,0.275652
3159.7,0.006487,1,0.284835
3159.8,0.014094,1,0.283135
3159.9,0.020767,1,0.298604
3160,0.015531,1,0.373588
3160.1,0.021394,1,0.420668
3160.2,0.017206,1,0.481932
3160.3,0.015587,1,0.510848
3160.4,0.013841,1,0.542446
3160.5,0.013813,1,0.555484
3160.6,0.010537,1,0.558967
3160.7,0.007572,1,0.558389
3160.8,0.005681,1,0.544284
3160.9,0.004687,1,0.519549
3161,0.001774,1,0.518612
3161.1,0.002869,1,0.470265
3161.2,0.005998,1,0.418975
3161.3,0.014909,1,0.393617
3161.4,0.02404,1,0.365588
3161.5,0.031531,1,0.358045
3161.6,0.036966,1,0.366621
3161.7,0.03951,1,0.384257
3161.8,0.041599,1,0.406874
3161.9,0.044024,1,0.424639
3162,0.045655,1,0.451514
3162.1,0.048801,1,0.460815
3162.2,0.051106,1,0.48165
3162.3,0.053125,1,0.505879
3162.4,0.056693,1,0.517337
3162.5,0.054873,1,0.534729
3162.6,0.052278,1,0.561443
3162.7,0.051027,1,0.571799
3162.8,0.050765,1,0.570034
3162.9,0.050659,1,0.568097
3163,0.055441,1,0.533557
3163.1,0.059734,1,0.505254
3163.2,0.062888,1,0.490905
3163.3,0.064742,1,0.492099
3163.4,0.0655,1,0.501882
3163.5,0.063808,1,0.515381
3163.6,0.06215,1,0.528581
3163.7,0.060862,1,0.541973
3163.8,0.05741,1,0.55146
3163.9,0.056161,1,0.555932
3164,0.052721,1,0.570237
3164.1,0.049785,1,0.578508
3164.2,0.047407,1,0.579803
3164.3,0.047687,1,0.566718
3164.4,0.047523,1,0.548181
3164.5,0.047926,1,0.536338
3164.6,0.050097,1,0.530415
3164.7,0.05233,1,0.523785
3164.8,0.054364,1,0.51762
3164.9,0.058018,1,0.516147
3165,0.057699,1,0.525098
3165.1,0.057487,1,0.533184
3165.2,0.057518,1,0.543109
3165.3,0.058204,1,0.545688
3165.4,0.058968,1,0.547275
3165.5,0.059917,1,0.546313
3165.6,0.059209,1,0.54937
3165.7,0.056865,1,0.5616
3165.8,0.054533,1,0.568243
3165.9,0.053124,1,0.568868
3166,0.05318,1,0.56803
3166.1,0.052168,1,0.56588
3166.2,0.051216,1,0.562943
3166.3,0.05134,1,0.553254
3166.4,0.050286,1,0.544287
3166.5,0.051099,1,0.534368
3166.6,0.041467,1,0.543729
3166.7,0.038034,1,0.548322
3166.8,0.035178,1,0.544071
3166.9,0.03612,1,0.537404
3167,0.03946,1,0.50253
3167.1,0.04363,1,0.47954
3167.2,0.045998,1,0.477739
3167.3,0.047846,1,0.471789
3167.4,0.042783,1,0.496768
3167.5,0.037595,1,0.523234
3167.6,0.033141,1,0.536606
3167.7,0.034409,1,0.532113
3167.8,0.036653,1,0.521022
3167.9,0.038917,1,0.509898
3168,0.037016,1,0.49725
3168.1,0.040458,1,0.485703
3168.2,0.036633,1,0.494398
3168.3,0.028202,1,0.505041
3168.4,0.02496,1,0.523995
3168.5,0.023002,1,0.499715
3168.6,0.021065,1,0.469934
3168.7,0.022322,1,0.438783
3168.8,0.031288,1,0.424292
3168.9,0.039566,1,0.418294
3169,0.049105,1,0.425986
3169.1,0.05569,1,0.437199
3169.2,0.060513,1,0.459905
3169.3,0.060104,1,0.486141
3169.4,0.057173,1,0.510595
3169.5,0.054363,1,0.533405
3169.6,0.053134,1,0.537167
3169.7,0.05271,1,0.536814
3169.8,0.055176,1,0.528989
3169.9,0.062667,1,0.524159
3170,0.063519,1,0.518819
3170.1,0.065611,1,0.525325
3170.2,0.067564,1,0.534332
3170.3,0.065765,1,0.545307
3170.4,0.065948,1,0.548455
3170.5,0.065825,1,0.550027
3170.6,0.064887,1,0.561209
3170.7,0.064275,1,0.568629
3170.8,0.063656,1,0.570806
3170.9,0.064027,1,0.56106
3171,0.063911,1,0.557205
3171.1,0.063152,1,0.550573
3171.2,0.061995,1,0.548576
3171.3,0.061435,1,0.5446
3171.4,0.059806,1,0.54285
3171.5,0.057101,1,0.548819
3171.6,0.056968,1,0.55568
3171.7,0.055674,1,0.565989
3171.8,0.054222,1,0.572954
3171.9,0.050363,1,0.592898
3172,0.047355,1,0.602395
3172.1,0.042443,1,0.613569
3172.2,0.042593,1,0.617235
3172.3,0.044698,1,0.613374
3172.4,0.052325,1,0.590789
3172.5,0.056835,1,0.573614
3172.6,0.057776,1,0.562406
3172.7,0.056674,1,0.555184
3172.8,0.057914,1,0.550036
3172.9,0.056729,1,0.544033
3173,0.055091,1,0.543568
3173.1,0.053436,1,0.543286
3173.2,0.051795,1,0.542816
3173.3,0.050642,1,0.536269
3173.4,0.049939,1,0.527691
3173.5,0.04763,1,0.525142
3173.6,0.044527,1,0.532259
3173.7,0.041386,1,0.545098
3173.8,0.040208,1,0.554034
3173.9,0.036453,1,0.556491
3174,0.033902,1,0.555171
3174.1,0.031273,1,0.554689
3174.2,0.030432,1,0.553964
3174.3,0.026403,1,0.548951
3174.4,0.022116,1,0.53688
3174.5,0.017624,1,0.527073
3174.6,0.011872,1,0.514055
3174.7,0.002767,1,0.502712
3174.8,0.000001,1,0.450514
3174.9,0.000001,1,0.412867
3175,0.000001,1,0.371105
3175.1,0.000001,1,0.358596
3175.2,0.000001,1,0.319043
3175.3,0.000068,1,0.332758
3175.4,0.01122,1,0.256823
3175.5,0.014995,1,0.258118
3175.6,0.014496,1,0.282635
3175.7,0.01806,1,0.308238
3175.8,0.021909,1,0.32992
3175.9,0.029304,1,0.339853
3176,0.028385,1,0.362109
3176.1,0.040762,1,0.366458
3176.2,0.046601,1,0.384295
3176.3,0.048074,1,0.420287
3176.4,0.044614,1,0.468258
3176.5,0.039479,1,0.503905
3176.6,0.036051,1,0.518588
3176.7,0.034303,1,0.512857
3176.8,0.033978,1,0.50025
3176.9,0.048793,1,0.448598
3177,0.057562,1,0.43556
3177.1,0.056858,1,0.444442
3177.2,0.061387,1,0.46469
3177.3,0.056521,1,0.503722
3177.4,0.051212,1,0.548033
3177.5,0.047648,1,0.571263
3177.6,0.045209,1,0.575136
3177.7,0.045754,1,0.568493
3177.8,0.048138,1,0.553871
3177.9,0.050874,1,0.535207
3178,0.052447,1,0.530519
3178.1,0.053548,1,0.531455
3178.2,0.05432,1,0.536206
3178.3,0.055116,1,0.546523
3178.4,0.054491,1,0.559446
3178.5,0.054212,1,0.568216
3178.6,0.054386,1,0.571502
3178.7,0.054511,1,0.575388
3178.8,0.054552,1,0.580119
3178.9,0.054007,1,0.591917
3179,0.046953,1,0.600421
3179.1,0.037083,1,0.609152
3179.2,0.031193,1,0.611458
3179.3,0.026449,1,0.599817
3179.4,0.021633,1,0.589007
3179.5,0.018476,1,0.565651
3179.6,0.024988,1,0.538619
3179.7,0.031148,1,0.516248
3179.8,0.036494,1,0.502742
3179.9,0.02458,1,0.513048
3180,0.006822,1,0.540993
3180.1,0.001347,1,0.593315
3180.2,0.000001,1,0.593629
3180.3,0.000001,1,0.642287
3180.4,0.005273,1,0.628819
